IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,55-64 years of age,AGEGROUP_YEARS55-64,,,,,,,3.11,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-74 years of age,AGEGROUP_YEARS65-74,,,,,,,3.13,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.08,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,55-64 years of age,AGEGROUP_YEARS55-64,,,,,,,3.06,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.1,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,55-64 years of age,AGEGROUP_YEARS55-64,,,,,,,3.15,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MLT,Malta,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.11,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.14,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.09,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-74 years of age,AGEGROUP_YEARS65-74,,,,,,,3.14,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,75-84 years of age,AGEGROUP_YEARS75-84,,,,,,,3.06,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.15,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,65-74 years of age,AGEGROUP_YEARS65-74,,,,,,,3.09,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.11,,,,,,3.1,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,75-84 years of age,AGEGROUP_YEARS75-84,,,,,,,3.22,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ARM,Armenia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.23,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.16,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.23,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.22,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,COM,Comoros,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.21,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.24,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,DNK,Denmark,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.2,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,ECU,Ecuador,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,75-84 years of age,AGEGROUP_YEARS75-84,,,,,,,3.18,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.23,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2019,true,Sex,Female,SEX_FMLE,Age Group,75-84 years of age,AGEGROUP_YEARS75-84,,,,,,,3.21,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.22,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_YEARS85PLUS,,,,,,,3.19,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.24,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,55-64 years of age,AGEGROUP_YEARS55-64,,,,,,,3.23,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.19,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.16,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,NER,Niger,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.24,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,NER,Niger,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.19,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.16,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.23,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.23,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.22,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_YEARS85PLUS,,,,,,,3.23,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,TUR,Türkiye,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.18,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,TUR,Türkiye,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.16,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,TJK,Tajikistan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.23,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.19,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.25,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,75-84 years of age,AGEGROUP_YEARS75-84,,,,,,,3.23,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.24,,,,,,3.2,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.26,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,DZA,Algeria,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.32,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,DZA,Algeria,Year,2019,true,Sex,Male,SEX_MLE,Age Group,55-64 years of age,AGEGROUP_YEARS55-64,,,,,,,3.25,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.35,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BEL,Belgium,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.31,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.3,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.29,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,ECU,Ecuador,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,65-74 years of age,AGEGROUP_YEARS65-74,,,,,,,3.28,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.31,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GHA,Ghana,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.35,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GRC,Greece,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.27,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GRC,Greece,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.33,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.32,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.34,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,75-84 years of age,AGEGROUP_YEARS75-84,,,,,,,3.27,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.29,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MLT,Malta,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,65-74 years of age,AGEGROUP_YEARS65-74,,,,,,,3.34,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.31,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,75-84 years of age,AGEGROUP_YEARS75-84,,,,,,,3.28,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_YEARS85PLUS,,,,,,,3.33,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.25,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,55-64 years of age,AGEGROUP_YEARS55-64,,,,,,,3.3,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PAN,Panama,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.29,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PAN,Panama,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.31,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.28,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_YEARS85PLUS,,,,,,,3.34,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,TUR,Türkiye,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.3,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,UKR,Ukraine,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.3,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.27,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.28,,,,,,3.3,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BRB,Barbados,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,75-84 years of age,AGEGROUP_YEARS75-84,,,,,,,3.39,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,BLZ,Belize,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,75-84 years of age,AGEGROUP_YEARS75-84,,,,,,,3.44,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,BGR,Bulgaria,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.41,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,COM,Comoros,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.45,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.43,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.39,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,GMB,Gambia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.37,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,GEO,Georgia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.37,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.39,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,JAM,Jamaica,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,55-64 years of age,AGEGROUP_YEARS55-64,,,,,,,3.37,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.44,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MDG,Madagascar,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.43,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Sex,Male,SEX_MLE,Age Group,45-54 years of age,AGEGROUP_YEARS45-54,,,,,,,3.44,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.4,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15-24 years,AGEGROUP_YEARS15-24,,,,,,,3.39,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,MKD,North Macedonia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.4,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PAN,Panama,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,25-34 years of age,AGEGROUP_YEARS25-34,,,,,,,3.35,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,55-64 years of age,AGEGROUP_YEARS55-64,,,,,,,3.43,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
SDGSUICIDE,Crude suicide rates (per 100 000 population),text,EUR,Europe,Country,PRT,Portugal,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,35-44 years of age,AGEGROUP_YEARS35-44,,,,,,,3.38,,,,,,3.4,,,EN,2021-07-06T06:00:00.000Z
